MILL_CD,MPNO,BOM_SEQ,CPNO,JUST_QTY,REAL_QTY,LOSS_RATE,START_DATE,STOP_DATE,WRK_GBN,OUT_GBN,USE_YN,ERP_UPD_TIME,ADDYMD,ADDMAN,UPDYMD,UPDMAN,ROUTCD,COST_YN,SCRAP,NATURAL,REPLACE_YN,REPLACE_PNO,SKIP_YN
1000,39480-2A600-L1,1,39480-2A600-D1,1,1,,2021-11-24,,,,1,,2021-11-24 15:11:27,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A600-D1,1,39480-2A600-T1,1,1,,2021-11-24,,,,1,,2021-11-24 15:11:31,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A600-T1,1,39480-2A610-B3,1,1,,2021-11-24,,,,1,,2021-11-24 15:11:38,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A610-B3,1,39480-2A610-P3,1,1,,2021-11-24,,,,1,,2021-11-24 15:11:45,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A600-T1,2,39480-2A610-B1,1,1,,2021-11-24,,,,1,,2021-11-24 15:11:52,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A610-B1,1,39480-2A610-P1,1,1,,2021-11-24,,,,1,,2021-11-24 15:11:57,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A600,2,394162A601,1,1,,2021-11-24,,,,1,,2021-11-24 15:12:06,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A600,3,394162A602,1,1,,2021-11-24,,,,1,,2021-11-24 15:12:12,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A600-T1,3,39480-2A610-5,1,1,,2021-11-24,,,,1,,2021-11-24 15:12:23,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,39480-2A600-T1,4,39480-2A610-6,1,1,,2021-11-24,,,,1,,2021-11-24 15:12:32,170524,2021-11-24 15:12:46,170524,,0,,,0,,1
1000,28250-2G400,1,28250-2G400-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:13:27,170524,2021-12-20 11:03:52,170524,,0,,,0,,0
1000,28250-2G400-L1,1,28250-2G400-D1,1,1,,2021-11-24,,,,1,,2021-11-24 15:13:32,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28250-2G400-D1,1,28250-2G400-B2,1,1,,2021-11-24,,,,1,,2021-11-24 15:13:36,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28250-2G400-B2,1,28250-2G400-R2,1,1,,2021-11-24,,,,1,,2021-11-24 15:13:41,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28250-2G400-R2,1,28250-2G400-G2,1,1,,2021-11-24,,,,1,,2021-11-24 15:13:45,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28250-2G400-G2,1,28250-2G400-K2,1,1,,2021-11-24,,,,1,,2021-11-24 15:13:50,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28250-2G400-K2,1,28250-2G400-P2,1,1,,2021-11-24,,,,1,,2021-11-24 15:13:56,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28250-2G400-P2,1,28250-2G400-C2,1,1,,2021-11-24,,,,1,,2021-11-24 15:14:00,170524,2025-07-07 17:01:20,181129,,0,,,0,,0
1000,28250-2G400,2,282502G4003,1,1,,2021-11-24,,,,1,,2021-11-24 15:14:09,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28250-2G400-G2,2,28250-2G400-5(스톱바),1,1,,2021-11-24,,,,1,,2021-11-24 15:14:20,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28250-2G400-K2,2,28250-2G400-1,1,1,,2021-11-24,,,,1,,2021-11-24 15:14:32,170524,2021-11-24 15:14:46,170524,,0,,,0,,1
1000,28260-2G400,1,28260-2G410-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:15:06,170524,2021-12-20 11:04:00,170524,,0,,,0,,0
1000,28260-2G410-L1,1,28260-2G410-D1,1,1,,2021-11-24,,,,1,,2021-11-24 15:15:10,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410-D1,1,28260-2G410-B2,1,1,,2021-11-24,,,,1,,2021-11-24 15:15:32,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410-B2,1,28260-2G410-R2,1,1,,2021-11-24,,,,1,,2021-11-24 15:15:38,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410-R2,1,28260-2G410-G2,1,1,,2021-11-24,,,,1,,2021-11-24 15:15:44,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410-G2,1,28260-2G410-K2,1,1,,2021-11-24,,,,1,,2021-11-24 15:15:49,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410-K2,1,28260-2G410-P2,1,1,,2021-11-24,,,,1,,2021-11-24 15:15:54,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410-P2,1,28260-2G410-C2,1,1,,2021-11-24,,,,1,,2021-11-24 15:15:58,170524,2025-07-07 17:01:29,181129,,0,,,0,,0
1000,28260-2G400,2,282602G410A,1,1,,2021-11-24,,,,1,,2021-11-24 15:16:05,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410-G2,2,28250-2G400-5(스톱바),1,1,,2021-11-24,,,,1,,2021-11-24 15:16:12,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410-K2,2,28250-2G400-1,1,1,,2021-11-24,,,,1,,2021-11-24 15:16:17,170524,2021-11-24 15:16:24,170524,,0,,,0,,1
1000,28260-2G410,1,28260-2G410-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:16:43,170524,2021-12-20 11:04:13,170524,,0,,,0,,0
1000,25480-52800,1,25480-52802-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:22:04,170524,2021-12-01 15:50:09,170524,,0,,,0,,0
1000,28270-82711,1,28270-82711-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:34:06,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28270-82711-L1,1,28270-82711-D1,1,1,,2021-11-24,,,,1,,2021-11-24 15:34:12,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28270-82711-R1,1,28270-82711-G1,1,1,,2021-11-24,,,,1,,2021-11-24 15:34:23,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28270-82711-G1,1,28271-82710-B1,1,1,,2021-11-24,,,,1,,2021-11-24 15:34:28,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28271-82710-B1,1,28271-82710-C1,1,1,,2021-11-24,,,,1,,2021-11-24 15:34:34,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28270-82711,2,2541483000,1,1,,2021-11-24,,,,1,,2021-11-24 15:34:44,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28270-82711,3,2544985000,1,1,,2021-11-24,,,,1,,2021-11-24 15:34:49,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28270-82711,4,1129306306B,1,1,,2021-11-24,,,,1,,2021-11-24 15:34:53,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28270-82711-G1,2,MF65000(24구가접용),2,2,,2021-11-24,,,,1,,2021-11-24 15:35:07,170524,2021-11-24 15:35:13,170524,,0,,,0,,1
1000,28271-82710,1,28270-82711-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:37:24,170524,2022-01-20 18:00:57,170524,,0,,,0,,0
1000,28270-82701,1,28270-82701-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:41:33,170524,2021-11-24 15:42:37,170524,,0,,,0,,1
1000,28270-82701-L1,1,28270-82701-D1,1,1,,2021-11-24,,,,1,,2021-11-24 15:41:38,170524,2021-11-24 15:42:37,170524,,0,,,0,,1
1000,28270-82701-G1,1,28271-82700-B1,1,1,,2021-11-24,,,,1,,2021-11-24 15:41:52,170524,2021-11-24 15:42:37,170524,,0,,,0,,1
1000,28271-82700-B1,1,28271-82700-C1,1,1,,2021-11-24,,,,1,,2021-11-24 15:41:56,170524,2021-11-24 15:42:37,170524,,0,,,0,,1
1000,28270-82701,2,2544985000,1,1,,2021-11-24,,,,1,,2021-11-24 15:42:06,170524,2021-11-24 15:42:37,170524,,0,,,0,,1
1000,28270-82701,3,1129306306B,1,1,,2021-11-24,,,,1,,2021-11-24 15:42:10,170524,2021-11-24 15:42:37,170524,,0,,,0,,1
1000,28270-82701,4,2541483000,1,1,,2021-11-24,,,,1,,2021-11-24 15:42:14,170524,2021-11-24 15:42:37,170524,,0,,,0,,1
1000,28270-82701-G1,2,MF65000(24구가접용),2,2,,2021-11-24,,,,1,,2021-11-24 15:42:22,170524,2021-11-24 15:42:37,170524,,0,,,0,,1
1000,28271-82700,1,28270-82701-L1,1,1,,2021-11-24,,,,1,,2021-11-24 15:44:25,170524,2021-11-24 15:44:29,170524,,0,,,0,,1
1000,28458-52238-D1,2,28458-52238-L1,1,1,,2021-11-26,,,,1,,2021-11-26 14:00:25,170524,2021-11-26 14:00:48,170524,,0,,,0,,1
1000,28458-52238,5,28458-52238-L2,1,1,,2021-11-26,,,,1,,2021-11-26 14:00:06,170524,2021-11-26 14:00:48,170524,,0,,,0,,1
1000,28458-52238-L2,1,28458-52238-D1,1,1,,2021-11-26,,,,1,,2021-11-26 14:00:13,170524,2021-11-26 14:00:48,170524,,0,,,0,,1
1000,28458-52238-L1,1,28458-52238-T1,1,1,,2021-11-26,,,,1,,2021-11-26 14:00:34,170524,2023-12-15 08:52:15,170524,,0,,,0,,0
1000,28820-4A720-D1,1,28820-4A720-T1,1,1,,2021-11-29,,,,1,,2021-11-29 10:03:22,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,28820-4A720,1,28820-4A720-L1,1,1,,2021-11-29,,,,1,,2021-11-29 10:03:10,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,28820-4A720-L1,1,28820-4A720-D1,1,1,,2021-11-29,,,,1,,2021-11-29 10:03:16,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,28820-4A720-T1,1,28820-4A710-P3,1,1,,2021-11-29,,,,1,,2021-11-29 10:03:28,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,28820-4A710-P3,1,28820-4A710-C3,1,1,,2021-11-29,,,,1,,2021-11-29 10:03:37,170524,2025-04-23 16:54:16,181129,,0,,,0,,0
1000,28820-4A720-T1,2,28820-4A720-Q1,1,1,,2021-11-29,,,,1,,2021-11-29 10:03:44,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,28820-4A720-Q1,1,28820-4A710-C1,1,1,,2021-11-29,,,,1,,2021-11-29 10:03:49,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,28820-4A720,2,288114A001,1,1,,2021-11-29,,,,1,,2021-11-29 10:03:55,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,28820-4A720-T1,3,28820-4A600-3,1,1,,2021-11-29,,,,1,,2021-11-29 10:04:00,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,28820-4A720-T1,4,28820-4A700-4,1,1,,2021-11-29,,,,1,,2021-11-29 10:04:06,170524,2021-11-29 10:04:20,170524,,0,,,0,,1
1000,22462-52001-L1,1,22462-52001-D1,1,1,,2021-11-29,,,,1,,2021-11-29 11:04:55,170524,2021-11-29 11:05:39,170524,,0,,,0,,1
1000,22462-52001-D1,1,22462-52001-R1,1,1,,2021-11-29,,,,1,,2021-11-29 11:05:00,170524,2021-11-29 11:05:39,170524,,0,,,0,,1
1000,22462-52001-R1,1,22462-52001-S1,1,1,,2021-11-29,,,,1,,2021-11-29 11:05:05,170524,2021-11-29 11:05:39,170524,,0,,,0,,1
1000,22462-52001-S1,1,22462-52001-B1,1,1,,2021-11-29,,,,1,,2021-11-29 11:05:14,170524,2022-06-03 13:30:25,170524,,0,,,0,,1
1000,22462-52001-B1,1,22462-52001-P1,1,1,,2021-11-29,,,,1,,2021-11-29 11:05:20,170524,2022-01-06 10:00:48,170524,,0,,,0,,0
1000,22462-52001-P1,1,22462-52001-C1,1,1,,2021-11-29,,,,1,,2021-11-29 11:05:27,170524,2021-11-29 11:05:39,170524,,0,,,0,,1
1000,25470-4CC00-T1,1,25471-4CC00-P3,1,1,,2021-11-29,,,,1,,2021-11-29 11:06:12,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,25471-4CC00-P3,1,25471-4CC00-C3,1,1,,2021-11-29,,,,1,,2021-11-29 11:06:28,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,25470-4CC00-T1,2,25471-4CC00-C20,1,1,,2021-11-29,,,,1,,2021-11-29 11:06:35,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,25471-4CC00-C20,1,25471-4CC00-B2,1,1,,2021-11-29,,,,1,,2021-11-29 11:06:42,170524,2022-01-03 11:48:04,170524,,0,,,0,,0
1000,25471-4CC00-B2,1,25471-4CC00-P2,1,1,,2021-11-29,,,,1,,2021-11-29 11:06:47,170524,2021-12-08 11:11:01,170524,,0,,,0,,0
1000,25471-4CC00-P2,1,25471-4CC00-C2,1,1,,2021-11-29,,,,1,,2021-11-29 11:06:54,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,25470-4CC00-T1,3,25471-4CC00-C10,1,1,,2021-11-29,,,,1,,2021-11-29 11:07:05,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,25471-4CC00-C10,1,25471-4CC00-B1,1,1,,2021-11-29,,,,1,,2021-11-29 11:07:11,170524,2022-01-03 11:48:04,170524,,0,,,0,,0
1000,25471-4CC00-B1,1,25471-4CC00-P1,1,1,,2021-11-29,,,,1,,2021-11-29 11:07:16,170524,2021-12-08 11:11:01,170524,,0,,,0,,0
1000,25471-4CC00-P1,1,25471-4CC00-C1,1,1,,2021-11-29,,,,1,,2021-11-29 11:07:22,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,25470-4CC00-T1,4,25471-4CC00-4,1,1,,2021-11-29,,,,1,,2021-11-29 11:07:42,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,25470-4CC00-T1,5,25471-4CC00-5,1,1,,2021-11-29,,,,1,,2021-11-29 11:07:47,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,25470-4CC00-T1,6,25471-4CC00-6,1,1,,2021-11-29,,,,1,,2021-11-29 11:07:52,170524,2021-11-29 11:09:22,170524,,0,,,0,,1
1000,28820-4A820,1,28820-4A820-L1,1,1,,2021-11-29,,,,1,,2021-11-29 11:30:00,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820-L1,1,28820-4A820-D1,1,1,,2021-11-29,,,,1,,2021-11-29 11:30:07,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820-D1,1,28820-4A820-T1,1,1,,2021-11-29,,,,1,,2021-11-29 11:30:18,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820-T1,1,28820-4A810-B2,1,1,,2021-11-29,,,,1,,2021-11-29 11:30:26,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820-T1,2,28820-4A820-Q1,1,1,,2021-11-29,,,,1,,2021-11-29 11:30:35,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820-T1,3,28820-4A910-3,1,1,,2021-11-29,,,,1,,2021-11-29 11:30:48,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820-T1,4,28820-4A910-4,1,1,,2021-11-29,,,,1,,2021-11-29 11:30:54,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820-T1,5,28820-4A810-5,1,1,,2021-11-29,,,,1,,2021-11-29 11:31:01,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820-T1,6,28820-4A820-9,1,1,,2021-11-29,,,,1,,2021-11-29 11:31:07,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,28820-4A820,2,288114A001,1,1,,2021-11-29,,,,1,,2021-11-29 11:31:29,170524,2021-11-29 11:31:38,170524,,0,,,0,,1
1000,254853A001,1,25485-3A001-L1,1,1,,2021-11-29,,,,1,,2021-11-29 11:37:34,170524,2025-12-09 09:05:28,170524,,0,,,0,,0
1000,25485-3A001-L1,1,25485-3A001-D1,1,1,,2021-11-29,,,,1,,2021-11-29 11:37:40,170524,2021-11-29 11:39:53,170524,,0,,,0,,1
1000,25485-3A001-D1,1,25485-3A001-T1,1,1,,2021-11-29,,,,1,,2021-11-29 11:37:45,170524,2021-11-29 11:39:53,170524,,0,,,0,,1
1000,25465-84210,1,25465-84200-D1,1,1,,2022-01-21,,,,1,,2022-01-21 13:56:38,170524,2022-01-21 13:56:44,170524,,0,,,0,,1
1000,25431-42050-2-P1(신형),1,25431-42050-2-C1(신형),1,1,,2022-01-17,,,,1,,2022-01-17 14:44:33,170524,2022-01-17 14:44:37,170524,,0,,,0,,1
1000,25410-3V700,2,S254133V700,1,1,,2022-01-21,,,,1,,2022-01-21 14:15:19,170524,2022-01-21 14:15:22,170524,,0,,,0,,1
1000,38131-84300-G1,5,3813484300,1,1,,2022-03-11,,,,1,,2022-03-11 09:23:53,170524,2022-03-11 09:24:04,170524,,0,,,0,,1
1000,22152-03010,1,22152-03010-L1,1,1,,2022-03-15,,,,1,,2022-03-15 11:30:28,170524,2022-05-09 11:33:17,170524,,0,,,0,,0
1000,22152-03010-L1,1,22152-03010-D1,1,1,,2022-03-15,,,,1,,2022-03-15 11:30:36,170524,2022-03-15 11:31:04,170524,,0,,,0,,1
1000,25460-2R050-R1,1,25460-2R050-S1,1,1,,2022-03-25,,,,1,,2022-03-25 17:40:09,170524,2022-08-12 14:53:42,170524,,0,,,0,,1
1000,25460-2R050,1,25460-2R050-L1,1,1,,2022-03-25,,,,1,,2022-03-25 17:37:24,170524,,,,0,,,0,,
1000,25460-2R050-L1,1,25460-2R050-D1,1,1,,2022-03-25,,,,1,,2022-03-25 17:38:00,170524,2022-03-25 17:41:37,170524,,0,,,0,,1
1000,25460-2R050-D1,1,25460-2R050-R1,1,1,,2022-03-25,,,,1,,2022-03-25 17:40:06,170524,2022-03-25 17:41:37,170524,,0,,,0,,1
1000,28471-2F001-S2,1,28471-2F001-S1,1,1,,2023-02-27,,,,1,,2023-02-27 14:29:06,170524,2023-02-27 14:29:34,170524,,0,,,0,,1
1000,25461-2R050-CG1,1,25461-2R050-B1,1,1,,2022-03-25,,,,1,,2022-03-25 17:40:45,170524,,,,0,,,0,,
1000,25461-2R050-B1,1,25461-2R050-P1,1,1,,2022-03-25,,,,1,,2022-03-25 17:41:03,170524,,,,0,,,0,,
1000,25461-2R050-P1,1,25461-2R050-C1,1,1,,2022-03-25,,,,1,,2022-03-25 17:41:11,170524,2023-09-01 08:34:10,170524,,0,,,0,,1
1000,25460-2R050,2,254622R000,1,1,,2022-03-25,,,,1,,2022-03-25 17:41:25,170524,2022-03-25 17:41:37,170524,,0,,,0,,1
1000,25460-2R050-S1,2,25461-2R050-2,1,1,,2022-03-25,,,,1,,2022-03-25 17:42:09,170524,2022-03-25 17:42:15,170524,,0,,,0,,1
1000,25411-3V000-B1,1,25410-3V700-C1,1,1,,2022-03-31,,,,1,,2022-03-31 20:17:12,170524,2022-03-31 20:17:17,170524,,0,,,0,,1
1000,25470-4CC00,2,S254724A830,2,2,,2022-03-31,,,,1,,2022-03-31 20:24:34,170524,2022-03-31 20:24:38,170524,,0,,,0,,1
1000,31045-M2XX0-P1,1,31045M2XX1,1,1,,2022-03-31,,,,1,,2022-03-31 22:18:23,170524,2022-03-31 22:18:27,170524,,0,,,0,,1
1000,39480-2A200,1,39480-2A200-D1,1,1,,2022-04-13,,,,1,,2022-04-13 11:08:55,170524,2022-04-13 11:09:59,170524,,0,,,0,,1
1000,39480-2A200-D1,1,39480-2A200-T1,1,1,,2022-04-13,,,,1,,2022-04-13 11:08:59,170524,2022-04-13 11:09:59,170524,,0,,,0,,1
1000,39480-2A200-T1,1,39480-2A200-5,1,1,,2022-04-13,,,,1,,2022-04-13 11:09:03,170524,2022-04-13 11:09:59,170524,,0,,,0,,1
1000,39480-2A200-T1,2,39480-2A180-B2,1,1,,2022-04-13,,,,1,,2022-04-13 11:09:21,170524,2022-04-13 11:09:59,170524,,0,,,0,,1
1000,39480-2A200-T1,3,39480-2A180-B1,1,1,,2022-04-13,,,,1,,2022-04-13 11:09:31,170524,2022-04-13 11:09:59,170524,,0,,,0,,1
1000,39480-2A200-T1,4,39480-2A150-3,1,1,,2022-04-13,,,,1,,2022-04-13 11:09:44,170524,2022-04-13 11:09:59,170524,,0,,,0,,1
1000,39480-2A200-T1,5,39480-2A150-4,1,1,,2022-04-13,,,,1,,2022-04-13 11:09:50,170524,2022-04-13 11:09:59,170524,,0,,,0,,1
1000,25490-52800,2,282785C010,1,1,,2022-04-13,,,,1,,2022-04-13 13:29:07,170524,2022-04-13 13:31:29,170524,,0,,,0,,1
1000,46347-3A001,1,46347-3A001-L1,1,1,,2022-04-22,,,,1,,2022-04-22 15:46:54,170524,2022-04-22 15:47:47,170524,,0,,,0,,1
1000,28235-2B710-L1,1,28235-2B710-D1,1,1,,2021-11-29,,,,1,,2021-11-29 11:40:31,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-D1,1,28235-2B710-T1,1,1,,2021-11-29,,,,1,,2021-11-29 11:40:36,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-T1,1,28235-2B710-B3,1,1,,2021-11-29,,,,1,,2021-11-29 11:40:42,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-B3,1,28235-2B710-R3,1,1,,2021-11-29,,,,1,,2021-11-29 11:40:48,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-R3,1,28235-2B710-K3,1,1,,2021-11-29,,,,1,,2021-11-29 11:40:54,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-K3,1,28235-2B710-P3,1,1,,2021-11-29,,,,1,,2021-11-29 11:41:00,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-T1,2,28235-2B710-B2,1,1,,2021-11-29,,,,1,,2021-11-29 11:41:06,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-B2,1,28235-2B710-R2,1,1,,2021-11-29,,,,1,,2021-11-29 11:41:11,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-R2,1,28235-2B710-K2,1,1,,2021-11-29,,,,1,,2021-11-29 11:41:16,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-K2,1,28235-2B710-P2,1,1,,2021-11-29,,,,1,,2021-11-29 11:41:22,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-P2,1,28235-2B710-C2,1,1,,2021-11-29,,,,1,,2021-11-29 11:41:32,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-P3,1,28235-2B710-C3,1,1,,2021-11-29,,,,1,,2021-11-29 11:41:37,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28471-2F001,3,28471-2F001-D1,1,1,,2023-10-31,,,,1,,2023-10-31 18:30:58,170524,2023-10-31 18:31:27,170524,,0,,,0,,1
1000,28235-2B710-T1,3,28235-2B710-1,1,1,,2021-11-29,,,,1,,2021-11-29 11:41:59,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-T1,4,28235-2B700-9(39211-2B070),1,1,,2021-11-29,,,,1,,2021-11-29 11:42:05,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,28235-2B710-T1,5,28235-2B710-10,1,1,,2021-11-29,,,,1,,2021-11-29 11:42:11,170524,2021-11-29 11:42:36,170524,,0,,,0,,1
1000,38600-5C800,1,38600-5C800-L1,1,1,,2021-11-29,,,,1,,2021-11-29 15:03:52,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,38600-5C800-L1,1,38600-5C800-D1,1,1,,2021-11-29,,,,1,,2021-11-29 15:03:58,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,38600-5C800-D1,1,38600-5C800-R1,1,1,,2021-11-29,,,,1,,2021-11-29 15:04:03,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,38600-5C800-R1,1,38600-5C800-G1,1,1,,2021-11-29,,,,1,,2021-11-29 15:04:08,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,38600-5C800-G1,1,38601-5C800-C1,1,1,,2021-11-29,,,,1,,2021-11-29 15:04:14,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,38600-5C800-G1,2,38602-5C800,2,2,,2021-11-29,,,,1,,2021-11-29 15:04:30,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,38600-5C800-G1,5,38604-5C800,1,1,,2021-11-29,,,,1,,2021-11-29 15:05:12,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,38600-5C800-G1,3,38610-85700-5,2,2,,2021-11-29,,,,1,,2021-11-29 15:04:50,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,38600-5C800-G1,4,38603-5C801,1,1,,2021-11-29,,,,1,,2021-11-29 15:04:59,170524,2021-11-29 15:05:24,170524,,0,,,0,,1
1000,28471-2F001-D1,1,28471-2F001-R1,1,1,,2023-10-31,,,,1,,2023-10-31 18:32:21,170524,2023-10-31 18:32:26,170524,,0,,,0,,1
1000,28820-4CC00,1,28820-4CC00-L1,1,1,,2021-11-29,,,,1,,2021-11-29 15:07:22,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
1000,28820-4CC00-L1,1,28820-4CC00-D1,1,1,,2021-11-29,,,,1,,2021-11-29 15:07:27,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
1000,28820-4CC00-D1,1,28820-4CC00-T1,1,1,,2021-11-29,,,,1,,2021-11-29 15:07:32,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
1000,45264-23601-T1(구형),3,45264-23601-3(구형),1,1,,2021-12-01,,,,1,,2021-12-01 10:16:47,170524,2021-12-01 10:16:54,170524,,0,,,0,,1
1000,28820-4CC00-R1,1,28820-4CC00-G1,1,1,,2021-11-29,,,,1,,2021-11-29 15:10:47,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
1000,28820-4CC00-B2,1,28820-4CC00-C2,1,1,,2021-11-29,,,,1,,2021-11-29 15:08:09,170524,,,,0,,,0,,
1000,28820-4CC00-G1,2,28820-4CC00-3,1,1,,2021-11-29,,,,1,,2021-11-29 15:21:58,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
1000,28820-4CC00-G1,1,28820-4CC00-O1,1,1,,2021-11-29,,,,1,,2021-11-29 15:08:23,170524,2025-03-27 16:26:51,181129,,0,,,0,,0
1000,28820-4CC00-O1,1,28820-4CC00-1,1,1,,2021-11-29,,,,1,,2021-11-29 15:08:46,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
1000,28820-4CC00-T1,2,28820-4CC00-R1,1,1,,2021-11-29,,,,1,,2021-11-29 15:10:41,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
1000,28820-4CC00-O1,2,28820-4CC00-4,1,1,,2021-11-29,,,,1,,2021-11-29 15:24:47,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
1000,28820-4CC00-T1,3,28820-4A910-B2,1,1,,2021-11-29,,,,1,,2021-11-29 15:25:14,170524,2021-11-29 15:25:58,170524,,0,,,0,,1
